Koleje kujawskie,DY,3,1450,483.3,2016-08-10
Koleje kujawskie,DY,15,6700,446.7,2016-08-11
Koleje kujawskie,DY,21,8500,404.8,2016-08-12
Koleje kujawskie,DY,17,7500,441.2,2016-08-13
Koleje kujawskie,DY,20,9000,450,2016-08-14
Koleje kujawskie,DY,17,7350,432.4,2016-08-15
Koleje kujawskie,DY,14,6250,446.4,2016-08-16
Koleje kujawskie,DY,13,5450,419.2,2016-08-17
Koleje kujawskie,DY,12,4800,400,2016-08-18
Koleje kujawskie,DY,13,4100,315.4,2016-08-19
Koleje kujawskie,DY,12,5250,437.5,2016-08-20
Koleje kujawskie,DY,22,8450,384.1,2016-08-21
Koleje kujawskie,DY,14,6450,460.7,2016-08-22
Koleje kujawskie,DY,12,4450,370.8,2016-08-23
Koleje kujawskie,DY,12,4200,350,2016-08-24
Koleje kujawskie,DY,14,6400,457.1,2016-08-25
Koleje kujawskie,DY,12,4050,337.5,2016-08-26
Koleje kujawskie,DY,14,6200,442.9,2016-08-27
Koleje kujawskie,DY,15,6100,406.7,2016-08-28
Koleje kujawskie,DY,13,5700,438.5,2016-08-29
Koleje kujawskie,DY,8,4100,512.5,2016-08-30
Koleje kujawskie,DY,16,7400,462.5,2016-08-31
Koleje kujawskie,DY,7,2050,292.9,2016-09-01
Koleje kujawskie,DY,15,5450,363.3,2016-09-02
Koleje kujawskie,DY,9,3750,416.7,2016-09-03
Koleje kujawskie,DY,21,7300,347.6,2016-09-04
Koleje kujawskie,DY,20,8800,440,2016-09-05
Koleje kujawskie,DY,21,7800,371.4,2016-09-06
Koleje kujawskie,DY,11,3800,345.5,2016-09-07
Koleje kujawskie,DY,21,8750,416.7,2016-09-08
Koleje kujawskie,DY,9,3600,400,2016-09-09
Koleje kujawskie,DY,8,3200,400,2016-09-10
Koleje kujawskie,DY,19,9400,494.7,2016-09-11
Koleje kujawskie,DY,6,1850,308.3,2016-09-12
Koleje kujawskie,DY,11,4750,431.8,2016-09-13
Koleje kujawskie,DY,14,5900,421.4,2016-09-14
Koleje kujawskie,DY,17,6550,385.3,2016-09-15
Koleje kujawskie,DY,29,8450,291.4,2016-09-16
Koleje kujawskie,DY,18,5800,322.2,2016-09-17
Koleje kujawskie,DY,1,600,600,2016-09-18
Koleje kujawskie,DY,7,2600,371.4,2016-09-19
Koleje kujawskie,DY,6,2150,358.3,2016-09-20
Koleje kujawskie,DY,9,3250,361.1,2016-09-21
Koleje kujawskie,DY,20,5850,292.5,2016-09-22
Koleje kujawskie,DY,15,5550,370,2016-09-23
Koleje kujawskie,DY,7,2100,300,2016-09-24
Koleje kujawskie,DY,11,3600,327.3,2016-09-25
Koleje kujawskie,DY,9,4450,494.4,2016-09-26
Koleje kujawskie,DY,6,2200,366.7,2016-09-27
Koleje kujawskie,DY,7,2200,314.3,2016-09-28
Koleje kujawskie,DY,8,3400,425,2016-09-29
Koleje kujawskie,DY,10,4650,465,2016-09-30
Koleje kujawskie,DY,10,3450,345,2016-10-01
Koleje kujawskie,DY,8,2350,293.8,2016-10-02
Koleje kujawskie,DY,10,3200,320,2016-10-03
Koleje kujawskie,DY,7,2800,400,2016-10-04
Koleje kujawskie,DY,5,1900,380,2016-10-05
Koleje kujawskie,DY,11,4300,390.9,2016-10-06
Koleje kujawskie,DY,13,5500,423.1,2016-10-07
Koleje kujawskie,DY,6,2150,358.3,2016-10-08
Koleje kujawskie,DY,11,4550,413.6,2016-10-09
Koleje kujawskie,DY,13,3900,300,2016-10-10
Koleje kujawskie,DY,8,2850,356.3,2016-10-11
Koleje kujawskie,DY,5,2650,530,2016-10-12
Koleje kujawskie,DY,7,3650,521.4,2016-10-13
Koleje kujawskie,DY,10,3850,385,2016-10-14
Koleje kujawskie,DY,6,3400,566.7,2016-10-15
Koleje kujawskie,DY,12,4150,345.8,2016-10-16
Koleje kujawskie,DY,11,3800,345.5,2016-10-17
Koleje kujawskie,DY,5,1950,390,2016-10-18
Koleje kujawskie,DY,5,2300,460,2016-10-19
Koleje kujawskie,DY,10,4600,460,2016-10-20
Koleje kujawskie,DY,17,7000,411.8,2016-10-21
Koleje kujawskie,DY,25,10350,414,2016-10-22
Koleje kujawskie,DY,11,4350,395.5,2016-10-23
Koleje kujawskie,DY,19,5550,292.1,2016-10-24
Koleje kujawskie,DY,13,4800,369.2,2016-10-25
Koleje kujawskie,DY,13,4600,353.8,2016-10-26
Koleje kujawskie,DY,11,3950,359.1,2016-10-27
Koleje kujawskie,DY,13,5500,423.1,2016-10-28
Koleje kujawskie,DY,7,2250,321.4,2016-10-29
Koleje kujawskie,DY,16,5400,337.5,2016-10-30
Koleje kujawskie,DY,19,5250,276.3,2016-10-31
Koleje kujawskie,DY,9,3300,366.7,2016-11-01
Koleje kujawskie,DY,4,1500,375,2016-11-02
Koleje kujawskie,DY,6,2200,366.7,2016-11-03
Koleje kujawskie,DY,11,4250,386.4,2016-11-04
Koleje kujawskie,DY,9,4000,444.4,2016-11-05
Koleje kujawskie,DY,13,4950,380.8,2016-11-06
Koleje kujawskie,DY,10,4000,400,2016-11-07
Koleje kujawskie,DY,5,1950,390,2016-11-08
Koleje kujawskie,DY,12,4850,404.2,2016-11-09
Koleje kujawskie,DY,9,3300,366.7,2016-11-10
Koleje kujawskie,DY,14,5050,360.7,2016-11-11
Koleje kujawskie,DY,5,1750,350,2016-11-12
Koleje kujawskie,DY,5,1750,350,2016-11-13
Koleje kujawskie,DY,11,3750,340.9,2016-11-14
Koleje kujawskie,DY,4,1700,425,2016-11-15
Koleje kujawskie,DY,8,2350,293.8,2016-11-16
Koleje kujawskie,DY,4,1700,425,2016-11-17
Koleje kujawskie,DY,10,3700,370,2016-11-18
Koleje kujawskie,DY,4,2400,600,2016-11-19
Koleje kujawskie,DY,10,4350,435,2016-11-20
Koleje kujawskie,DY,8,3550,443.8,2016-11-21
Koleje kujawskie,DY,2,850,425,2016-11-22
Koleje kujawskie,DY,2,500,250,2016-11-23
Koleje kujawskie,DY,1,250,250,2016-11-24
Koleje kujawskie,DY,17,5800,341.2,2016-11-25
Koleje kujawskie,DY,13,5150,396.2,2016-11-26
Koleje kujawskie,DY,8,3900,487.5,2016-11-27
Koleje kujawskie,DY,10,3150,315,2016-11-28
Koleje kujawskie,DY,6,2500,416.7,2016-11-29
Koleje kujawskie,DY,9,4650,516.7,2016-11-30
Koleje kujawskie,DY,5,2100,420,2016-12-01
Koleje kujawskie,DY,5,2100,420,2016-12-02
Koleje kujawskie,DY,8,3050,381.3,2016-12-03
Koleje kujawskie,DY,12,3350,279.2,2016-12-04
Koleje kujawskie,DY,13,5100,392.3,2016-12-05
Koleje kujawskie,DY,11,3250,295.5,2016-12-06
Koleje kujawskie,DY,10,4050,405,2016-12-07
Koleje kujawskie,DY,5,1750,350,2016-12-08
Koleje kujawskie,DY,5,1400,280,2016-12-09
Koleje kujawskie,DY,5,2800,560,2016-12-10
Koleje kujawskie,DY,12,5450,454.2,2016-12-11
Koleje kujawskie,DY,36,11050,306.9,2016-12-12
Koleje kujawskie,DY,14,3800,271.4,2016-12-13
Koleje kujawskie,DY,7,2400,342.9,2016-12-14
Koleje kujawskie,DY,13,4300,330.8,2016-12-15
Koleje kujawskie,DY,12,5450,454.2,2016-12-16
Koleje kujawskie,DY,114,34250,300.4,2016-12-17
Koleje kujawskie,DY,17,8050,473.5,2016-12-18
Koleje kujawskie,DY,14,6250,446.4,2016-12-19
Koleje kujawskie,DY,8,3200,400,2016-12-20
Koleje kujawskie,DY,9,3850,427.8,2016-12-21
Koleje kujawskie,DY,21,7800,371.4,2016-12-22
Koleje kujawskie,DY,31,10650,343.5,2016-12-23
Koleje kujawskie,DY,9,2750,305.6,2016-12-24
Koleje kujawskie,DY,5,2650,530,2016-12-25
Koleje kujawskie,DY,14,5250,375,2016-12-26
Koleje kujawskie,DY,6,2350,391.7,2016-12-27
Koleje kujawskie,DY,11,4300,390.9,2016-12-28
Koleje kujawskie,DY,56,17250,308,2016-12-29
Koleje kujawskie,DY,147,41750,284,2016-12-30
Koleje kujawskie,DY,47,15850,337.2,2016-12-31
Koleje kujawskie,DY,17,6800,400,2017-01-01
Koleje kujawskie,DY,21,7850,373.8,2017-01-02
Koleje kujawskie,DY,15,6350,423.3,2017-01-03
Koleje kujawskie,DY,19,6250,328.9,2017-01-04
Koleje kujawskie,DY,27,9500,351.9,2017-01-05
Koleje kujawskie,DY,20,9250,462.5,2017-01-06
Koleje kujawskie,DY,32,14550,454.7,2017-01-07
Koleje kujawskie,DY,43,18500,430.2,2017-01-08
Koleje kujawskie,DY,23,9150,397.8,2017-01-09
Koleje kujawskie,DY,24,9250,385.4,2017-01-10
Koleje kujawskie,DY,24,8500,354.2,2017-01-11
Koleje kujawskie,DY,7,2450,350,2017-01-12
Koleje kujawskie,DY,16,5350,334.4,2017-01-13
Koleje kujawskie,DY,17,6000,352.9,2017-01-14
Koleje kujawskie,DY,10,3700,370,2017-01-15
Koleje kujawskie,DY,4,1700,425,2017-01-16
Koleje kujawskie,DY,11,3950,359.1,2017-01-17
Koleje kujawskie,DY,16,6100,381.3,2017-01-18
Koleje kujawskie,DY,2,500,250,2017-01-19
Koleje kujawskie,DY,7,2900,414.3,2017-01-20
Koleje kujawskie,DY,7,2950,421.4,2017-01-21
Koleje kujawskie,DY,9,3650,405.6,2017-01-22
Koleje kujawskie,DY,45,12950,287.8,2017-01-23
Koleje kujawskie,DY,10,4050,405,2017-01-24
Koleje kujawskie,DY,14,5350,382.1,2017-01-25
Koleje kujawskie,DY,6,1650,275,2017-01-26
Koleje kujawskie,DY,3,750,250,2017-01-27
Koleje kujawskie,DY,2,850,425,2017-01-28
Koleje kujawskie,DY,8,3550,443.8,2017-01-29
Koleje kujawskie,DY,5,1950,390,2017-01-30
Koleje kujawskie,DY,4,1350,337.5,2017-01-31
Koleje kujawskie,DY,17,5300,311.8,2017-02-01
Koleje kujawskie,DY,4,1500,375,2017-02-02
Koleje kujawskie,DY,12,4850,404.2,2017-02-03
Koleje kujawskie,DY,9,3250,361.1,2017-02-04
Koleje kujawskie,DY,14,5400,385.7,2017-02-05
Koleje kujawskie,DY,5,2100,420,2017-02-06
Koleje kujawskie,DY,2,850,425,2017-02-07
Koleje kujawskie,DY,17,5450,320.6,2017-02-08
Koleje kujawskie,DY,10,5450,545,2017-02-09
Koleje kujawskie,DY,7,2100,300,2017-02-10
Koleje kujawskie,DY,20,7550,377.5,2017-02-11
Koleje kujawskie,DY,7,2600,371.4,2017-02-12
Koleje kujawskie,DY,10,4750,475,2017-02-13
Koleje kujawskie,DY,5,1750,350,2017-02-14
Koleje kujawskie,DY,2,850,425,2017-02-15
Koleje kujawskie,DY,4,2050,512.5,2017-02-16
Koleje kujawskie,DY,8,3050,381.3,2017-02-17
Koleje kujawskie,DY,4,1700,425,2017-02-18
Koleje kujawskie,DY,1,600,600,2017-02-19
Koleje kujawskie,DY,8,2500,312.5,2017-02-20
Koleje kujawskie,DY,6,1850,308.3,2017-02-21
Koleje kujawskie,DY,6,2350,391.7,2017-02-22
Koleje kujawskie,DY,34,11500,338.2,2017-02-23
Koleje kujawskie,DY,11,3450,313.6,2017-02-24
Koleje kujawskie,DY,6,2000,333.3,2017-02-25
Koleje kujawskie,DY,11,4800,436.4,2017-02-26
Koleje kujawskie,DY,7,2800,400,2017-02-27
Koleje kujawskie,DY,6,3400,566.7,2017-02-28
Koleje kujawskie,DY,16,6650,415.6,2017-03-01
Koleje kujawskie,DY,5,1600,320,2017-03-02
Koleje kujawskie,DY,9,4000,444.4,2017-03-03
Koleje kujawskie,DY,1,600,600,2017-03-04
Koleje kujawskie,DY,4,1500,375,2017-03-05
Koleje kujawskie,DY,12,5250,437.5,2017-03-06
Koleje kujawskie,DY,8,3200,400,2017-03-07
Koleje kujawskie,DY,5,2100,420,2017-03-08
Koleje kujawskie,DY,13,3950,303.8,2017-03-09
Koleje kujawskie,DY,10,3700,370,2017-03-10
Koleje kujawskie,DY,9,4300,477.8,2017-03-11
Koleje kujawskie,DY,4,2050,512.5,2017-03-12
Koleje kujawskie,DY,3,1450,483.3,2017-03-13
Koleje kujawskie,DY,15,6850,456.7,2017-03-14
Koleje kujawskie,DY,8,3350,418.8,2017-03-15
Koleje kujawskie,DY,5,1950,390,2017-03-16
Koleje kujawskie,DY,6,2550,425,2017-03-17
Koleje kujawskie,DY,19,5600,294.7,2017-03-18
Koleje kujawskie,DY,21,6450,307.1,2017-03-19
Koleje kujawskie,DY,27,7550,279.6,2017-03-20
Koleje kujawskie,DY,5,2650,530,2017-03-21
Koleje kujawskie,DY,9,4500,500,2017-03-22
Koleje kujawskie,DY,7,2800,400,2017-03-23
Koleje kujawskie,DY,9,4000,444.4,2017-03-24
Koleje kujawskie,DY,10,4950,495,2017-03-25
Koleje kujawskie,DY,7,2700,385.7,2017-03-26
Koleje kujawskie,DY,7,2800,400,2017-03-27
Koleje kujawskie,DY,15,5250,350,2017-03-28
Koleje kujawskie,DY,7,2600,371.4,2017-03-29
Koleje kujawskie,DY,8,3000,375,2017-03-30
Koleje kujawskie,DY,13,5150,396.2,2017-03-31
Koleje kujawskie,DY,8,3400,425,2017-04-01
Koleje kujawskie,DY,11,5300,481.8,2017-04-02
Koleje kujawskie,DY,10,4050,405,2017-04-03
Koleje kujawskie,DY,3,1450,483.3,2017-04-04
Koleje kujawskie,DY,9,4500,500,2017-04-05
Koleje kujawskie,DY,14,6100,435.7,2017-04-06
Koleje kujawskie,DY,9,3450,383.3,2017-04-07
Koleje kujawskie,DY,13,4750,365.4,2017-04-08
Koleje kujawskie,DY,9,3750,416.7,2017-04-09
Koleje kujawskie,DY,6,2550,425,2017-04-10
Koleje kujawskie,DY,9,3450,383.3,2017-04-11
Koleje kujawskie,DY,10,3550,355,2017-04-12
Koleje kujawskie,DY,13,6350,488.5,2017-04-13
Koleje kujawskie,DY,9,4350,483.3,2017-04-14
Koleje kujawskie,DY,10,4400,440,2017-04-15
Koleje kujawskie,DY,10,4550,455,2017-04-16
Koleje kujawskie,DY,11,5000,454.5,2017-04-17
Koleje kujawskie,DY,13,5100,392.3,2017-04-18
Koleje kujawskie,DY,10,3150,315,2017-04-19
Koleje kujawskie,DY,12,4850,404.2,2017-04-20
Koleje kujawskie,DY,7,3150,450,2017-04-21
Koleje kujawskie,DY,11,4650,422.7,2017-04-22
Koleje kujawskie,DY,9,4500,500,2017-04-23
Koleje kujawskie,DY,28,8500,303.6,2017-04-24
Koleje kujawskie,DY,9,4350,483.3,2017-04-25
Koleje kujawskie,DY,16,6950,434.4,2017-04-26
Koleje kujawskie,DY,7,2950,421.4,2017-04-27
Koleje kujawskie,DY,14,5900,421.4,2017-04-28
Koleje kujawskie,DY,10,3350,335,2017-04-29
Koleje kujawskie,DY,9,4500,500,2017-04-30
Koleje kujawskie,DY,10,3700,370,2017-05-02
Koleje kujawskie,DY,4,1700,425,2017-05-03
Koleje kujawskie,DY,21,7250,345.2,2017-05-04
Koleje kujawskie,DY,8,3750,468.8,2017-05-05
Koleje kujawskie,DY,9,3600,400,2017-05-06
Koleje kujawskie,DY,8,2350,293.8,2017-05-07
Koleje kujawskie,DY,6,2650,441.7,2017-05-08
Koleje kujawskie,DY,7,2750,392.9,2017-05-09
Koleje kujawskie,DY,12,5200,433.3,2017-05-10
Koleje kujawskie,DY,11,5250,477.3,2017-05-11
Koleje kujawskie,DY,9,3650,405.6,2017-05-12
Koleje kujawskie,DY,13,4200,323.1,2017-05-13
Koleje kujawskie,DY,9,3650,405.6,2017-05-14
Koleje kujawskie,DY,14,6200,442.9,2017-05-15
Koleje kujawskie,DY,12,5950,495.8,2017-05-16
Koleje kujawskie,DY,21,8150,388.1,2017-05-17
Koleje kujawskie,DY,12,4900,408.3,2017-05-18
Koleje kujawskie,DY,17,6000,352.9,2017-05-19
Koleje kujawskie,DY,20,7600,380,2017-05-20
Koleje kujawskie,DY,11,4800,436.4,2017-05-21
Koleje kujawskie,DY,6,1650,275,2017-05-22
Koleje kujawskie,DY,4,1350,337.5,2017-05-23
Koleje kujawskie,DY,7,2950,421.4,2017-05-24
Koleje kujawskie,DY,9,4300,477.8,2017-05-25
Koleje kujawskie,DY,20,8500,425,2017-05-26
Koleje kujawskie,DY,22,8800,400,2017-05-27
Koleje kujawskie,DY,31,9650,311.3,2017-05-28
Koleje kujawskie,DY,8,2700,337.5,2017-05-29
Koleje kujawskie,DY,25,8100,324,2017-05-30
Koleje kujawskie,DY,4,2000,500,2017-05-31
Koleje kujawskie,DY,14,5750,410.7,2017-06-01
Koleje kujawskie,DY,17,6150,361.8,2017-06-02
Koleje kujawskie,DY,12,5100,425,2017-06-03
Koleje kujawskie,DY,11,5500,500,2017-06-04
Koleje kujawskie,DY,16,5200,325,2017-06-05
Koleje kujawskie,DY,18,5500,305.6,2017-06-06
Koleje kujawskie,DY,16,5550,346.9,2017-06-07
Koleje kujawskie,DY,10,4250,425,2017-06-08
Koleje kujawskie,DY,13,5150,396.2,2017-06-09
Koleje kujawskie,DY,13,4750,365.4,2017-06-10
Koleje kujawskie,DY,14,6150,439.3,2017-06-11
Koleje kujawskie,DY,14,6950,496.4,2017-06-12
Koleje kujawskie,DY,16,7850,490.6,2017-06-13
Koleje kujawskie,DY,13,5300,407.7,2017-06-14
Koleje kujawskie,DY,13,4650,357.7,2017-06-15
Koleje kujawskie,DY,18,7250,402.8,2017-06-16
Koleje kujawskie,DY,20,9800,490,2017-06-17
Koleje kujawskie,DY,12,4450,370.8,2017-06-18
Koleje kujawskie,DY,17,8600,505.9,2017-06-19
Koleje kujawskie,DY,16,7150,446.9,2017-06-20
Koleje kujawskie,DY,14,5900,421.4,2017-06-21
Koleje kujawskie,DY,35,10800,308.6,2017-06-22
Koleje kujawskie,DY,27,10400,385.2,2017-06-23
Koleje kujawskie,DY,16,6700,418.8,2017-06-24
Koleje kujawskie,DY,19,7450,392.1,2017-06-25
Koleje kujawskie,DY,16,6750,421.9,2017-06-26
Koleje kujawskie,DY,20,8000,400,2017-06-27
Koleje kujawskie,DY,21,7800,371.4,2017-06-28
Koleje kujawskie,DY,28,9800,350,2017-06-29
Koleje kujawskie,DY,25,9750,390,2017-06-30
Koleje kujawskie,DY,29,11000,379.3,2017-07-01
Koleje kujawskie,DY,23,8850,384.8,2017-07-02
Koleje kujawskie,DY,15,7050,470,2017-07-03
Koleje kujawskie,DY,14,6150,439.3,2017-07-04
Koleje kujawskie,DY,21,7600,361.9,2017-07-05
Koleje kujawskie,DY,22,8900,404.5,2017-07-06
Koleje kujawskie,DY,45,15650,347.8,2017-07-07
Koleje kujawskie,DY,19,7800,410.5,2017-07-08
Koleje kujawskie,DY,16,8100,506.3,2017-07-09
Koleje kujawskie,DY,20,7300,365,2017-07-10
Koleje kujawskie,DY,19,6800,357.9,2017-07-11
Koleje kujawskie,DY,22,9000,409.1,2017-07-12
Koleje kujawskie,DY,22,9250,420.5,2017-07-13
Koleje kujawskie,DY,21,9700,461.9,2017-07-14
Koleje kujawskie,DY,18,7800,433.3,2017-07-15
Koleje kujawskie,DY,25,11950,478,2017-07-16
Koleje kujawskie,DY,32,12750,398.4,2017-07-17
Koleje kujawskie,DY,13,5300,407.7,2017-07-18
Koleje kujawskie,DY,21,8200,390.5,2017-07-19
Koleje kujawskie,DY,16,6350,396.9,2017-07-20
Koleje kujawskie,DY,20,8050,402.5,2017-07-21
Koleje kujawskie,DY,30,10700,356.7,2017-07-22
Koleje kujawskie,DY,29,10800,372.4,2017-07-23
Koleje kujawskie,DY,27,10750,398.1,2017-07-24
Koleje kujawskie,DY,16,6000,375,2017-07-25
Koleje kujawskie,DY,10,4050,405,2017-07-26
Koleje kujawskie,DY,22,9050,411.4,2017-07-27
Koleje kujawskie,DY,24,9500,395.8,2017-07-28
Koleje kujawskie,DY,16,6100,381.3,2017-07-29
Koleje kujawskie,DY,20,8050,402.5,2017-07-30
Koleje kujawskie,DY,10,4200,420,2017-07-31
Koleje kujawskie,DY,16,6900,431.3,2017-08-01
Koleje kujawskie,DY,18,6450,358.3,2017-08-02
Koleje kujawskie,DY,18,10600,588.9,2017-08-03
Koleje kujawskie,DY,17,7200,423.5,2017-08-04
Koleje kujawskie,DY,25,11050,442,2017-08-05
Koleje kujawskie,DY,20,7350,367.5,2017-08-06
Koleje kujawskie,DY,12,4550,379.2,2017-08-07
Koleje kujawskie,DY,10,4750,475,2017-08-08
Koleje kujawskie,DY,19,7150,376.3,2017-08-09
Koleje kujawskie,DY,21,7850,373.8,2017-08-10
Koleje kujawskie,DY,19,7950,418.4,2017-08-11
Koleje kujawskie,DY,14,5200,371.4,2017-08-12
Koleje kujawskie,DY,14,5400,385.7,2017-08-13
Koleje kujawskie,DY,11,4650,422.7,2017-08-14
Koleje kujawskie,DY,10,4400,440,2017-08-15
Koleje kujawskie,DY,22,7600,345.5,2017-08-16
Koleje kujawskie,DY,9,4300,477.8,2017-08-17
Koleje kujawskie,DY,28,11200,400,2017-08-18
Koleje kujawskie,DY,21,10300,490.5,2017-08-19
Koleje kujawskie,DY,22,10800,490.9,2017-08-20
Koleje kujawskie,DY,20,8800,440,2017-08-21
Koleje kujawskie,DY,16,6550,409.4,2017-08-22
Koleje kujawskie,DY,18,9050,502.8,2017-08-23
Koleje kujawskie,DY,9,3300,366.7,2017-08-24
Koleje kujawskie,DY,14,4350,310.7,2017-08-25
Koleje kujawskie,DY,23,9700,421.7,2017-08-26
Koleje kujawskie,DY,13,6150,473.1,2017-08-27
Koleje kujawskie,DY,22,8200,372.7,2017-08-28
Koleje kujawskie,DY,17,5750,338.2,2017-08-29
Koleje kujawskie,DY,20,7850,392.5,2017-08-30
Koleje kujawskie,DY,29,8400,289.7,2017-08-31
Koleje kujawskie,DY,56,17400,310.7,2017-09-01
Koleje kujawskie,DY,36,12600,350,2017-09-02
Koleje kujawskie,DY,14,5850,417.9,2017-09-03
Koleje kujawskie,DY,14,5500,392.9,2017-09-04
Koleje kujawskie,DY,16,7000,437.5,2017-09-05
Koleje kujawskie,DY,12,5900,491.7,2017-09-06
Koleje kujawskie,DY,17,6500,382.4,2017-09-07
Koleje kujawskie,DY,19,9250,486.8,2017-09-08
Koleje kujawskie,DY,20,7550,377.5,2017-09-09
Koleje kujawskie,DY,87,26100,300,2017-09-10
Koleje kujawskie,DY,40,12500,312.5,2017-09-11
Koleje kujawskie,DY,28,10450,373.2,2017-09-12
Koleje kujawskie,DY,35,12750,364.3,2017-09-13
Koleje kujawskie,DY,16,5400,337.5,2017-09-14
Koleje kujawskie,DY,16,6250,390.6,2017-09-15
Koleje kujawskie,DY,12,3850,320.8,2017-09-16
Koleje kujawskie,DY,13,5100,392.3,2017-09-17
Koleje kujawskie,DY,11,4550,413.6,2017-09-18
Koleje kujawskie,DY,21,8200,390.5,2017-09-19
Koleje kujawskie,DY,4,1350,337.5,2017-09-20
Koleje kujawskie,DY,17,7150,420.6,2017-09-21
Koleje kujawskie,DY,11,4800,436.4,2017-09-22
Koleje kujawskie,DY,12,5000,416.7,2017-09-23
Koleje kujawskie,DY,11,4950,450,2017-09-24
Koleje kujawskie,DY,12,4750,395.8,2017-09-25
Koleje kujawskie,DY,10,2800,280,2017-09-26
Koleje kujawskie,DY,6,2700,450,2017-09-27
Koleje kujawskie,DY,14,5850,417.9,2017-09-28
Koleje kujawskie,DY,11,5200,472.7,2017-09-29
Koleje kujawskie,DY,11,4600,418.2,2017-09-30
Koleje kujawskie,DY,12,4750,395.8,2017-10-01
Koleje kujawskie,DY,11,3050,277.3,2017-10-02
Koleje kujawskie,DY,11,3750,340.9,2017-10-03
Koleje kujawskie,DY,10,2650,265,2017-10-04
Koleje kujawskie,DY,18,5350,297.2,2017-10-05
Koleje kujawskie,DY,9,3100,344.4,2017-10-06
Koleje kujawskie,DY,10,3650,365,2017-10-07
Koleje kujawskie,DY,8,3700,462.5,2017-10-08
Koleje kujawskie,DY,6,2150,358.3,2017-10-09
Koleje kujawskie,DY,60,19150,319.2,2017-10-10
Koleje kujawskie,DY,15,5850,390,2017-10-11
Koleje kujawskie,DY,9,3250,361.1,2017-10-12
Koleje kujawskie,DY,8,4100,512.5,2017-10-13
Koleje kujawskie,DY,10,3900,390,2017-10-14
Koleje kujawskie,DY,11,3200,290.9,2017-10-15
Koleje kujawskie,DY,20,6650,332.5,2017-10-16
Koleje kujawskie,DY,12,3650,304.2,2017-10-17
Koleje kujawskie,DY,10,2500,250,2017-10-18
Koleje kujawskie,DY,11,4300,390.9,2017-10-19
Koleje kujawskie,DY,9,3250,361.1,2017-10-20
Koleje kujawskie,DY,9,4100,455.6,2017-10-21
Koleje kujawskie,DY,8,2450,306.3,2017-10-22
Koleje kujawskie,DY,9,3100,344.4,2017-10-23
Koleje kujawskie,DY,10,3700,370,2017-10-24
Koleje kujawskie,DY,6,2550,425,2017-10-25
Koleje kujawskie,DY,15,5050,336.7,2017-10-26
Koleje kujawskie,DY,14,4650,332.1,2017-10-27
Koleje kujawskie,DY,8,2500,312.5,2017-10-28
Koleje kujawskie,DY,9,3600,400,2017-10-29
Koleje kujawskie,DY,4,1850,462.5,2017-10-30
Koleje kujawskie,DY,2,500,250,2017-10-31
Koleje kujawskie,DY,4,2050,512.5,2017-11-01
Koleje kujawskie,DY,6,2350,391.7,2017-11-02
Koleje kujawskie,DY,11,4800,436.4,2017-11-03
Koleje kujawskie,DY,7,2800,400,2017-11-04
Koleje kujawskie,DY,21,7500,357.1,2017-11-05
Koleje kujawskie,DY,10,3650,365,2017-11-06
Koleje kujawskie,DY,7,2400,342.9,2017-11-07
Koleje kujawskie,DY,6,2650,441.7,2017-11-08
Koleje kujawskie,DY,7,3100,442.9,2017-11-09
Koleje kujawskie,DY,9,3450,383.3,2017-11-10
Koleje kujawskie,DY,6,3250,541.7,2017-11-11
Koleje kujawskie,DY,8,3200,400,2017-11-12
Koleje kujawskie,DY,18,5500,305.6,2017-11-13
Koleje kujawskie,DY,5,1950,390,2017-11-14
Koleje kujawskie,DY,9,4000,444.4,2017-11-15
Koleje kujawskie,DY,2,850,425,2017-11-16
Koleje kujawskie,DY,11,3450,313.6,2017-11-17
Koleje kujawskie,DY,3,1450,483.3,2017-11-18
Koleje kujawskie,DY,9,3450,383.3,2017-11-19
Koleje kujawskie,DY,11,4450,404.5,2017-11-20
Koleje kujawskie,DY,38,10000,263.2,2017-11-21
Koleje kujawskie,DY,19,5450,286.8,2017-11-22
Koleje kujawskie,DY,6,1650,275,2017-11-23
Koleje kujawskie,DY,7,1900,271.4,2017-11-24
Koleje kujawskie,DY,6,3050,508.3,2017-11-25
Koleje kujawskie,DY,7,1900,271.4,2017-11-26
Koleje kujawskie,DY,4,2000,500,2017-11-27
Koleje kujawskie,DY,10,3900,390,2017-11-28
Koleje kujawskie,DY,2,650,325,2017-11-29
Koleje kujawskie,DY,10,4050,405,2017-11-30
Koleje kujawskie,DY,13,5950,457.7,2017-12-01
Koleje kujawskie,DY,14,4700,335.7,2017-12-02
Koleje kujawskie,DY,35,16600,474.3,2017-12-03
Koleje kujawskie,DY,5,2100,420,2017-12-04
Koleje kujawskie,DY,2,850,425,2017-12-05
Koleje kujawskie,DY,3,1250,416.7,2017-12-06
Koleje kujawskie,DY,4,1700,425,2017-12-07
Koleje kujawskie,DY,23,7950,345.7,2017-12-08
Koleje kujawskie,DY,11,4650,422.7,2017-12-09
Koleje kujawskie,DY,148,50300,339.9,2017-12-10
Koleje kujawskie,DY,88,29750,338.1,2017-12-11
Koleje kujawskie,DY,35,13300,380,2017-12-12
Koleje kujawskie,DY,9,3450,383.3,2017-12-13
Koleje kujawskie,DY,7,4000,571.4,2017-12-14
Koleje kujawskie,DY,11,5000,454.5,2017-12-15
Koleje kujawskie,DY,8,3750,468.8,2017-12-16
